timestep_time;vehicle_angle;vehicle_id;vehicle_lane;vehicle_pos;vehicle_slope;vehicle_speed;vehicle_type;vehicle_x;vehicle_y
162.00;229.72;3;717846328#1_0;24.71;0.00;21.10;DEFAULT_VEHTYPE;-1.655427;42.807829
162.00;291.83;30;:4332465698_0_0;0.30;0.00;9.73;DEFAULT_VEHTYPE;-1.645475;42.809536
162.00;109.25;32;539908075#0_0;71.74;0.00;13.96;DEFAULT_VEHTYPE;-1.646447;42.812701
162.00;6.69;33;:4341374735_0_1;6.64;0.00;17.43;DEFAULT_VEHTYPE;-1.643977;42.808711
162.00;36.97;34;188258555#0_1;18.81;0.00;13.79;DEFAULT_VEHTYPE;-1.657123;42.810347
162.00;249.14;35;-163596461#1_0;88.86;0.00;10.89;DEFAULT_VEHTYPE;-1.656924;42.813299
162.00;38.28;37;188258538#1_1;162.33;0.00;0.00;DEFAULT_VEHTYPE;-1.652894;42.814174
162.00;159.97;38;23608882#0_0;62.10;0.00;9.11;DEFAULT_VEHTYPE;-1.645345;42.811733
162.00;293.65;39;159381333#4_1;0.68;0.00;12.49;DEFAULT_VEHTYPE;-1.655789;42.809869
162.00;273.49;41;817226609#0_1;75.10;0.00;13.25;DEFAULT_VEHTYPE;-1.649972;42.815546
162.00;106.04;42;:2208745359_2_0;4.32;0.00;8.95;DEFAULT_VEHTYPE;-1.649238;42.807658
162.00;128.01;43;163710823#3_1;12.14;0.00;14.36;DEFAULT_VEHTYPE;-1.654871;42.810895
162.00;218.15;44;188258569#2_0;80.79;0.00;14.41;DEFAULT_VEHTYPE;-1.655564;42.811933
162.00;293.63;45;:248418352_5_0;2.61;0.00;9.04;DEFAULT_VEHTYPE;-1.662033;42.806842
162.00;47.74;49;:267939077_1_0;9.92;0.00;11.70;DEFAULT_VEHTYPE;-1.657270;42.810165
162.00;112.66;7;189609904#1_0;203.25;0.00;22.24;DEFAULT_VEHTYPE;-1.650289;42.807973
162.00;127.86;9;163710823#6_1;37.24;0.00;11.90;DEFAULT_VEHTYPE;-1.653463;42.810063
162.10;249.90;0;-163596461#3_0;28.32;0.00;13.79;DEFAULT_VEHTYPE;-1.655085;42.813785
162.10;218.14;1;188258569#2_1;51.03;0.00;12.91;DEFAULT_VEHTYPE;-1.655304;42.812123
162.10;109.25;14;539908075#0_2;59.31;0.00;13.70;DEFAULT_VEHTYPE;-1.646563;42.812794
162.10;183.64;15;27710542#1_0;5.45;0.00;8.48;DEFAULT_VEHTYPE;-1.649671;42.815323
162.10;112.66;16;189609904#1_0;156.14;0.00;24.35;DEFAULT_VEHTYPE;-1.650817;42.808143
162.10;81.20;18;186765550#2_0;35.09;0.00;13.00;DEFAULT_VEHTYPE;-1.643824;42.812691
162.10;218.03;19;83338133#1_0;18.04;0.00;16.04;DEFAULT_VEHTYPE;-1.660351;42.807546
162.10;94.63;20;:304288302_0_0;1.24;0.00;6.20;DEFAULT_VEHTYPE;-1.649711;42.815453
162.10;112.19;21;819529512#1_0;15.40;0.00;14.50;DEFAULT_VEHTYPE;-1.648870;42.807522
162.10;289.39;22;85476569#3_0;30.06;0.00;12.25;DEFAULT_VEHTYPE;-1.646929;42.812974
162.10;37.54;24;:2785222083_3_0;5.11;0.00;11.44;DEFAULT_VEHTYPE;-1.657619;42.809799
162.10;39.14;25;208140905#0_0;5.03;0.00;12.09;DEFAULT_VEHTYPE;-1.656920;42.810480
162.10;250.59;26;28499173#1_0;34.69;0.00;7.63;DEFAULT_VEHTYPE;-1.646343;42.813115
162.10;113.56;27;27653456#4_0;63.42;0.00;7.80;DEFAULT_VEHTYPE;-1.646886;42.804979
162.10;94.30;28;1153445028#0_0;0.07;0.00;10.89;DEFAULT_VEHTYPE;-1.649482;42.807730
162.10;220.64;29;188258593#5_0;13.70;0.00;12.89;DEFAULT_VEHTYPE;-1.661483;42.812871
162.10;229.72;3;717846328#1_0;26.83;0.00;21.27;DEFAULT_VEHTYPE;-1.655447;42.807817
162.10;289.98;30;-163710820#3_0;0.01;0.00;9.75;DEFAULT_VEHTYPE;-1.645487;42.809538
162.10;109.25;32;539908075#0_0;73.13;0.00;13.92;DEFAULT_VEHTYPE;-1.646431;42.812697
162.10;6.69;33;:4341374735_0_1;8.34;0.00;16.98;DEFAULT_VEHTYPE;-1.643974;42.808726
162.10;36.97;34;188258555#0_1;20.19;0.00;13.74;DEFAULT_VEHTYPE;-1.657113;42.810357
162.10;249.14;35;-163596461#1_0;89.90;0.00;10.44;DEFAULT_VEHTYPE;-1.656936;42.813296
162.10;38.28;37;188258538#1_1;162.33;0.00;0.00;DEFAULT_VEHTYPE;-1.652894;42.814174
162.10;159.97;38;23608882#0_0;63.02;0.00;9.10;DEFAULT_VEHTYPE;-1.645341;42.811725
162.10;294.03;39;159381333#4_1;1.92;0.00;12.43;DEFAULT_VEHTYPE;-1.655803;42.809874
162.10;273.49;41;817226609#0_1;76.42;0.00;13.19;DEFAULT_VEHTYPE;-1.649988;42.815547
162.10;103.79;42;:2208745359_2_0;5.23;0.00;9.09;DEFAULT_VEHTYPE;-1.649227;42.807657
162.10;128.01;43;163710823#3_1;13.57;0.00;14.39;DEFAULT_VEHTYPE;-1.654858;42.810887
162.10;218.15;44;188258569#2_0;82.23;0.00;14.46;DEFAULT_VEHTYPE;-1.655575;42.811923
162.10;293.62;45;:248418352_5_0;3.51;0.00;8.96;DEFAULT_VEHTYPE;-1.662043;42.806845
162.10;46.50;49;:267939077_1_0;11.09;0.00;11.77;DEFAULT_VEHTYPE;-1.657260;42.810173
162.10;112.66;7;189609904#1_0;205.45;0.00;21.99;DEFAULT_VEHTYPE;-1.650264;42.807965
162.10;127.86;9;163710823#6_1;38.43;0.00;11.88;DEFAULT_VEHTYPE;-1.653452;42.810056
162.20;249.90;0;-163596461#3_0;29.72;0.00;14.04;DEFAULT_VEHTYPE;-1.655101;42.813780
162.20;218.14;1;188258569#2_1;52.32;0.00;12.94;DEFAULT_VEHTYPE;-1.655314;42.812114
162.20;109.25;14;539908075#0_2;60.68;0.00;13.65;DEFAULT_VEHTYPE;-1.646547;42.812789
162.20;183.64;15;27710542#1_0;6.32;0.00;8.65;DEFAULT_VEHTYPE;-1.649672;42.815315
162.20;112.66;16;189609904#1_0;158.56;0.00;24.28;DEFAULT_VEHTYPE;-1.650790;42.808134
162.20;81.20;18;186765550#2_0;36.38;0.00;12.93;DEFAULT_VEHTYPE;-1.643809;42.812692
162.20;218.03;19;83338133#1_0;19.64;0.00;16.05;DEFAULT_VEHTYPE;-1.660363;42.807535
162.20;95.50;20;:304288302_0_0;1.87;0.00;6.31;DEFAULT_VEHTYPE;-1.649703;42.815452
162.20;112.19;21;819529512#1_0;16.87;0.00;14.67;DEFAULT_VEHTYPE;-1.648854;42.807517
162.20;289.39;22;85476569#3_0;31.30;0.00;12.44;DEFAULT_VEHTYPE;-1.646943;42.812978
162.20;37.54;24;:2785222083_3_0;6.25;0.00;11.36;DEFAULT_VEHTYPE;-1.657610;42.809807
162.20;39.14;25;:9139899818_4_0;0.48;0.00;12.03;DEFAULT_VEHTYPE;-1.656910;42.810489
162.20;250.59;26;28499173#1_0;35.44;0.00;7.58;DEFAULT_VEHTYPE;-1.646352;42.813113
162.20;113.56;27;27653456#4_0;64.20;0.00;7.84;DEFAULT_VEHTYPE;-1.646877;42.804976
162.20;96.16;28;1153445028#0_0;1.15;0.00;10.81;DEFAULT_VEHTYPE;-1.649470;42.807726
162.20;220.64;29;188258593#5_0;14.99;0.00;12.88;DEFAULT_VEHTYPE;-1.661494;42.812862
162.20;229.72;3;717846328#1_0;28.97;0.00;21.41;DEFAULT_VEHTYPE;-1.655467;42.807805
162.20;287.02;30;-163710820#3_0;0.98;0.00;9.73;DEFAULT_VEHTYPE;-1.645499;42.809539
162.20;109.25;32;539908075#0_0;74.53;0.00;13.96;DEFAULT_VEHTYPE;-1.646415;42.812692
162.20;6.69;33;:4341374735_0_1;10.00;0.00;16.54;DEFAULT_VEHTYPE;-1.643971;42.808741
162.20;36.97;34;188258555#0_1;21.57;0.00;13.78;DEFAULT_VEHTYPE;-1.657103;42.810366
162.20;249.14;35;-163596461#1_0;90.90;0.00;9.99;DEFAULT_VEHTYPE;-1.656948;42.813292
162.20;38.28;37;188258538#1_1;162.33;0.00;0.00;DEFAULT_VEHTYPE;-1.652894;42.814174
162.20;159.97;38;23608882#0_0;63.92;0.00;9.08;DEFAULT_VEHTYPE;-1.645338;42.811718
162.20;294.42;39;159381333#4_1;3.17;0.00;12.43;DEFAULT_VEHTYPE;-1.655817;42.809879
162.20;273.49;41;817226609#0_1;77.73;0.00;13.17;DEFAULT_VEHTYPE;-1.650004;42.815548
162.20;102.22;42;:2208745359_2_0;6.15;0.00;9.22;DEFAULT_VEHTYPE;-1.649216;42.807656
162.20;128.01;43;163710823#3_1;15.01;0.00;14.37;DEFAULT_VEHTYPE;-1.654844;42.810878
162.20;218.15;44;188258569#2_0;83.68;0.00;14.43;DEFAULT_VEHTYPE;-1.655586;42.811913
162.20;293.62;45;:248418352_5_0;4.41;0.00;9.00;DEFAULT_VEHTYPE;-1.662053;42.806849
162.20;44.90;49;:267939077_1_0;12.27;0.00;11.79;DEFAULT_VEHTYPE;-1.657251;42.810181
162.20;112.66;7;189609904#1_0;207.65;0.00;21.93;DEFAULT_VEHTYPE;-1.650239;42.807957
162.20;127.86;9;163710823#6_1;39.61;0.00;11.80;DEFAULT_VEHTYPE;-1.653441;42.810049
162.30;249.90;0;-163596461#3_0;31.15;0.00;14.25;DEFAULT_VEHTYPE;-1.655118;42.813776
162.30;218.14;1;188258569#2_1;53.61;0.00;12.93;DEFAULT_VEHTYPE;-1.655324;42.812105
162.30;109.25;14;539908075#0_2;62.05;0.00;13.74;DEFAULT_VEHTYPE;-1.646532;42.812785
162.30;183.64;15;27710542#1_0;7.20;0.00;8.86;DEFAULT_VEHTYPE;-1.649673;42.815307
162.30;112.66;16;189609904#1_0;161.00;0.00;24.35;DEFAULT_VEHTYPE;-1.650762;42.808125
162.30;81.20;18;186765550#2_0;37.68;0.00;12.97;DEFAULT_VEHTYPE;-1.643793;42.812694
162.30;218.03;19;83338133#1_0;21.25;0.00;16.04;DEFAULT_VEHTYPE;-1.660376;42.807524
162.30;96.49;20;:304288302_0_0;2.50;0.00;6.26;DEFAULT_VEHTYPE;-1.649696;42.815451
162.30;112.19;21;819529512#1_0;18.35;0.00;14.84;DEFAULT_VEHTYPE;-1.648837;42.807512
162.30;289.39;22;85476569#3_0;32.57;0.00;12.67;DEFAULT_VEHTYPE;-1.646958;42.812982
162.30;37.54;24;:2785222083_3_0;7.40;0.00;11.46;DEFAULT_VEHTYPE;-1.657601;42.809815
162.30;39.13;25;:9139899818_4_0;1.68;0.00;12.05;DEFAULT_VEHTYPE;-1.656901;42.810497
162.30;250.59;26;28499173#1_0;36.20;0.00;7.61;DEFAULT_VEHTYPE;-1.646361;42.813111
162.30;113.56;27;27653456#4_0;64.99;0.00;7.89;DEFAULT_VEHTYPE;-1.646868;42.804973
162.30;102.30;28;1153445028#0_0;2.24;0.00;10.84;DEFAULT_VEHTYPE;-1.649458;42.807722
162.30;220.64;29;188258593#5_0;16.27;0.00;12.83;DEFAULT_VEHTYPE;-1.661504;42.812853
162.30;229.72;3;717846328#1_0;31.13;0.00;21.56;DEFAULT_VEHTYPE;-1.655488;42.807793
162.30;284.04;30;-163710820#3_0;1.95;0.00;9.75;DEFAULT_VEHTYPE;-1.645510;42.809540
162.30;109.25;32;539908075#0_0;75.91;0.00;13.88;DEFAULT_VEHTYPE;-1.646399;42.812688
162.30;6.69;33;:4341374735_0_1;11.61;0.00;16.09;DEFAULT_VEHTYPE;-1.643969;42.808756
162.30;36.97;34;188258555#0_1;22.94;0.00;13.74;DEFAULT_VEHTYPE;-1.657092;42.810376
162.30;249.14;35;-163596461#1_0;91.86;0.00;9.55;DEFAULT_VEHTYPE;-1.656959;42.813290
162.30;38.28;37;188258538#1_1;162.33;0.00;0.00;DEFAULT_VEHTYPE;-1.652894;42.814174
162.30;159.98;38;:8733166036_0_0;0.24;0.00;9.17;DEFAULT_VEHTYPE;-1.645334;42.811710
162.30;294.76;39;:7160632665_3_1;0.17;0.00;12.46;DEFAULT_VEHTYPE;-1.655830;42.809884
162.30;273.49;41;817226609#0_1;79.05;0.00;13.20;DEFAULT_VEHTYPE;-1.650020;42.815549
162.30;100.65;42;:2208745359_2_0;7.10;0.00;9.45;DEFAULT_VEHTYPE;-1.649205;42.807654
162.30;128.01;43;163710823#3_1;16.45;0.00;14.37;DEFAULT_VEHTYPE;-1.654830;42.810870
162.30;218.15;44;188258569#2_0;85.11;0.00;14.36;DEFAULT_VEHTYPE;-1.655597;42.811903
162.30;293.61;45;:248418352_5_0;5.30;0.00;8.94;DEFAULT_VEHTYPE;-1.662063;42.806852
162.30;43.11;49;:267939077_1_0;13.44;0.00;11.68;DEFAULT_VEHTYPE;-1.657241;42.810189
162.30;112.66;7;189609904#1_0;209.81;0.00;21.67;DEFAULT_VEHTYPE;-1.650215;42.807950
162.30;127.86;9;163710823#6_1;40.79;0.00;11.80;DEFAULT_VEHTYPE;-1.653430;42.810043
162.40;249.90;0;-163596461#3_0;32.60;0.00;14.51;DEFAULT_VEHTYPE;-1.655134;42.813772
162.40;218.14;1;188258569#2_1;54.92;0.00;13.01;DEFAULT_VEHTYPE;-1.655334;42.812096
162.40;109.25;14;539908075#0_2;63.42;0.00;13.71;DEFAULT_VEHTYPE;-1.646516;42.812781
162.40;183.64;15;27710542#1_0;8.11;0.00;9.01;DEFAULT_VEHTYPE;-1.649673;42.815299
162.40;112.66;16;189609904#1_0;163.44;0.00;24.37;DEFAULT_VEHTYPE;-1.650735;42.808117
162.40;81.20;18;186765550#2_0;38.98;0.00;12.98;DEFAULT_VEHTYPE;-1.643777;42.812696
162.40;218.03;19;83338133#1_0;22.85;0.00;15.97;DEFAULT_VEHTYPE;-1.660388;42.807512
162.40;99.74;20;:304288302_0_0;3.13;0.00;6.26;DEFAULT_VEHTYPE;-1.649689;42.815448
162.40;112.19;21;819529512#1_0;19.86;0.00;15.04;DEFAULT_VEHTYPE;-1.648820;42.807506
162.40;289.39;22;85476569#3_0;33.85;0.00;12.81;DEFAULT_VEHTYPE;-1.646972;42.812986
162.40;37.54;24;:2785222083_3_0;8.54;0.00;11.46;DEFAULT_VEHTYPE;-1.657592;42.809823
162.40;39.12;25;:9139899818_4_0;2.89;0.00;12.08;DEFAULT_VEHTYPE;-1.656891;42.810505
162.40;250.59;26;28499173#1_0;36.97;0.00;7.61;DEFAULT_VEHTYPE;-1.646370;42.813109
162.40;113.56;27;27653456#4_0;65.77;0.00;7.84;DEFAULT_VEHTYPE;-1.646859;42.804971
162.40;108.65;28;1153445028#0_0;3.33;0.00;10.95;DEFAULT_VEHTYPE;-1.649446;42.807718
162.40;220.64;29;188258593#5_0;17.56;0.00;12.90;DEFAULT_VEHTYPE;-1.661515;42.812845
162.40;229.72;3;717846328#1_0;33.31;0.00;21.80;DEFAULT_VEHTYPE;-1.655508;42.807780
162.40;281.06;30;-163710820#3_0;2.93;0.00;9.79;DEFAULT_VEHTYPE;-1.645522;42.809541
162.40;109.25;32;539908075#0_0;77.31;0.00;13.91;DEFAULT_VEHTYPE;-1.646383;42.812684
162.40;6.69;33;:4341374735_0_1;13.17;0.00;15.64;DEFAULT_VEHTYPE;-1.643966;42.808770
162.40;36.97;34;188258555#0_1;24.31;0.00;13.70;DEFAULT_VEHTYPE;-1.657082;42.810386
162.40;249.14;35;-163596461#1_0;92.77;0.00;9.11;DEFAULT_VEHTYPE;-1.656969;42.813287
162.40;38.28;37;188258538#1_1;162.33;0.00;0.00;DEFAULT_VEHTYPE;-1.652894;42.814174
162.40;159.99;38;23608882#1_0;0.86;0.00;9.16;DEFAULT_VEHTYPE;-1.645330;42.811702
162.40;294.59;39;:7160632665_3_1;1.42;0.00;12.47;DEFAULT_VEHTYPE;-1.655844;42.809888
162.40;273.49;41;817226609#0_1;80.38;0.00;13.26;DEFAULT_VEHTYPE;-1.650036;42.815550
162.40;99.29;42;:2208745359_2_0;8.07;0.00;9.69;DEFAULT_VEHTYPE;-1.649193;42.807652
162.40;128.01;43;163710823#3_1;17.89;0.00;14.40;DEFAULT_VEHTYPE;-1.654817;42.810862
162.40;218.15;44;188258569#2_0;86.56;0.00;14.43;DEFAULT_VEHTYPE;-1.655608;42.811893
162.40;293.61;45;:248418352_5_0;6.20;0.00;8.98;DEFAULT_VEHTYPE;-1.662073;42.806855
162.40;41.17;49;188258555#0_0;0.21;0.00;11.69;DEFAULT_VEHTYPE;-1.657232;42.810197
162.40;112.66;7;189609904#1_0;211.96;0.00;21.51;DEFAULT_VEHTYPE;-1.650191;42.807942
162.40;127.86;9;163710823#6_1;41.98;0.00;11.87;DEFAULT_VEHTYPE;-1.653418;42.810036
162.50;249.90;0;-163596461#3_0;34.07;0.00;14.72;DEFAULT_VEHTYPE;-1.655151;42.813768
162.50;218.14;1;188258569#2_1;56.21;0.00;12.97;DEFAULT_VEHTYPE;-1.655344;42.812087
162.50;109.25;14;539908075#0_2;64.79;0.00;13.67;DEFAULT_VEHTYPE;-1.646500;42.812777
162.50;183.64;15;27710542#1_0;9.03;0.00;9.22;DEFAULT_VEHTYPE;-1.649674;42.815291
162.50;112.66;16;189609904#1_0;165.88;0.00;24.39;DEFAULT_VEHTYPE;-1.650708;42.808108
162.50;81.20;18;186765550#2_0;40.27;0.00;12.95;DEFAULT_VEHTYPE;-1.643761;42.812697
162.50;218.03;19;83338133#1_0;24.45;0.00;16.00;DEFAULT_VEHTYPE;-1.660400;42.807501
162.50;103.00;20;:304288302_0_0;3.75;0.00;6.21;DEFAULT_VEHTYPE;-1.649682;42.815445
162.50;112.19;21;819529512#1_0;21.38;0.00;15.18;DEFAULT_VEHTYPE;-1.648803;42.807501
162.50;289.39;22;85476569#3_0;35.14;0.00;12.94;DEFAULT_VEHTYPE;-1.646987;42.812990
162.50;37.48;24;83338103#2_0;0.40;0.00;11.35;DEFAULT_VEHTYPE;-1.657584;42.809832
162.50;39.11;25;:9139899818_4_0;4.10;0.00;12.09;DEFAULT_VEHTYPE;-1.656882;42.810514
162.50;250.59;26;28499173#1_0;37.72;0.00;7.60;DEFAULT_VEHTYPE;-1.646378;42.813107
162.50;113.56;27;27653456#4_0;66.55;0.00;7.75;DEFAULT_VEHTYPE;-1.646851;42.804968
162.50;111.10;28;1153445028#0_0;4.42;0.00;10.93;DEFAULT_VEHTYPE;-1.649433;42.807715
162.50;220.64;29;188258593#5_0;18.85;0.00;12.82;DEFAULT_VEHTYPE;-1.661525;42.812836
162.50;229.72;3;717846328#1_0;35.51;0.00;21.96;DEFAULT_VEHTYPE;-1.655529;42.807768
162.50;278.10;30;-163710820#3_0;3.90;0.00;9.72;DEFAULT_VEHTYPE;-1.645534;42.809543
162.50;109.25;32;539908075#0_0;78.70;0.00;13.95;DEFAULT_VEHTYPE;-1.646367;42.812679
162.50;6.69;33;:4341374735_0_1;14.69;0.00;15.19;DEFAULT_VEHTYPE;-1.643964;42.808783
162.50;36.97;34;188258555#0_1;25.68;0.00;13.70;DEFAULT_VEHTYPE;-1.657072;42.810396
162.50;249.14;35;-163596461#1_0;93.71;0.00;9.37;DEFAULT_VEHTYPE;-1.656980;42.813284
162.50;38.28;37;188258538#1_1;162.33;0.00;0.00;DEFAULT_VEHTYPE;-1.652894;42.814174
162.50;160.00;38;23608882#1_0;1.76;0.00;9.06;DEFAULT_VEHTYPE;-1.645327;42.811694
162.50;294.24;39;:7160632665_3_1;2.66;0.00;12.43;DEFAULT_VEHTYPE;-1.655858;42.809893
162.50;273.49;41;817226609#0_1;81.70;0.00;13.23;DEFAULT_VEHTYPE;-1.650053;42.815551
162.50;101.13;42;:2208745359_2_0;9.05;0.00;9.87;DEFAULT_VEHTYPE;-1.649182;42.807650
162.50;128.01;43;163710823#3_1;19.33;0.00;14.38;DEFAULT_VEHTYPE;-1.654803;42.810854
162.50;218.15;44;188258569#2_0;88.00;0.00;14.45;DEFAULT_VEHTYPE;-1.655620;42.811883
162.50;293.61;45;:248418352_5_0;7.10;0.00;8.97;DEFAULT_VEHTYPE;-1.662083;42.806859
162.50;39.52;49;188258555#0_0;1.39;0.00;11.75;DEFAULT_VEHTYPE;-1.657223;42.810205
162.50;112.66;7;189609904#1_0;214.10;0.00;21.38;DEFAULT_VEHTYPE;-1.650167;42.807934
162.50;127.86;9;163710823#6_1;43.17;0.00;11.90;DEFAULT_VEHTYPE;-1.653407;42.810029
162.60;249.90;0;-163596461#3_0;35.54;0.00;14.72;DEFAULT_VEHTYPE;-1.655168;42.813763
162.60;218.14;1;188258569#2_1;57.51;0.00;12.94;DEFAULT_VEHTYPE;-1.655354;42.812078
162.60;109.25;14;539908075#0_2;66.15;0.00;13.67;DEFAULT_VEHTYPE;-1.646484;42.812772
162.60;183.64;15;27710542#1_0;9.97;0.00;9.38;DEFAULT_VEHTYPE;-1.649675;42.815283
162.60;112.66;16;189609904#1_0;168.31;0.00;24.33;DEFAULT_VEHTYPE;-1.650680;42.808099
162.60;81.20;18;186765550#2_0;41.56;0.00;12.92;DEFAULT_VEHTYPE;-1.643746;42.812699
162.60;218.03;19;83338133#1_0;26.05;0.00;16.06;DEFAULT_VEHTYPE;-1.660412;42.807490
162.60;106.34;20;:304288302_0_0;4.38;0.00;6.31;DEFAULT_VEHTYPE;-1.649676;42.815442
162.60;112.19;21;819529512#1_0;22.91;0.00;15.34;DEFAULT_VEHTYPE;-1.648786;42.807496
162.60;289.39;22;85476569#3_0;36.45;0.00;13.09;DEFAULT_VEHTYPE;-1.647002;42.812994
162.60;37.30;24;83338103#2_0;1.54;0.00;11.40;DEFAULT_VEHTYPE;-1.657575;42.809840
162.60;40.51;25;:1147574535_0_0;0.69;0.00;12.09;DEFAULT_VEHTYPE;-1.656871;42.810521
162.60;250.59;26;28499173#1_0;38.48;0.00;7.57;DEFAULT_VEHTYPE;-1.646387;42.813105
162.60;113.56;27;27653456#4_0;67.29;0.00;7.38;DEFAULT_VEHTYPE;-1.646843;42.804965
162.60;112.14;28;1153445028#0_0;5.47;0.00;10.48;DEFAULT_VEHTYPE;-1.649422;42.807711
162.60;220.64;29;188258593#5_0;20.14;0.00;12.92;DEFAULT_VEHTYPE;-1.661536;42.812827
162.60;229.72;3;717846328#1_0;37.72;0.00;22.18;DEFAULT_VEHTYPE;-1.655550;42.807755
162.60;276.63;30;-163710820#3_0;4.88;0.00;9.76;DEFAULT_VEHTYPE;-1.645546;42.809544
162.60;109.25;32;539908075#0_0;80.09;0.00;13.87;DEFAULT_VEHTYPE;-1.646352;42.812675
162.60;6.69;33;:4341374735_0_1;16.16;0.00;14.74;DEFAULT_VEHTYPE;-1.643961;42.808796
162.60;36.97;34;188258555#0_1;27.05;0.00;13.73;DEFAULT_VEHTYPE;-1.657061;42.810405
162.60;249.15;35;:1752605716_0_0;0.13;0.00;9.63;DEFAULT_VEHTYPE;-1.656991;42.813281
162.60;38.28;37;188258538#1_1;162.33;0.00;0.00;DEFAULT_VEHTYPE;-1.652894;42.814174
162.60;159.99;38;:894104375_0_0;0.83;0.00;9.10;DEFAULT_VEHTYPE;-1.645323;42.811687
162.60;293.89;39;:7160632665_3_1;3.91;0.00;12.47;DEFAULT_VEHTYPE;-1.655871;42.809898
162.60;273.49;41;817226609#0_1;83.03;0.00;13.28;DEFAULT_VEHTYPE;-1.650069;42.815552
162.60;103.03;42;:2208745359_2_0;10.06;0.00;10.04;DEFAULT_VEHTYPE;-1.649170;42.807647
162.60;128.01;43;163710823#3_1;20.77;0.00;14.40;DEFAULT_VEHTYPE;-1.654789;42.810846
162.60;218.15;44;188258569#2_0;89.44;0.00;14.36;DEFAULT_VEHTYPE;-1.655631;42.811873
162.60;293.61;45;:248418352_5_0;7.99;0.00;8.96;DEFAULT_VEHTYPE;-1.662093;42.806862
162.60;38.68;49;188258555#0_0;2.57;0.00;11.81;DEFAULT_VEHTYPE;-1.657214;42.810214
162.60;112.66;7;189609904#1_0;216.21;0.00;21.11;DEFAULT_VEHTYPE;-1.650143;42.807927
162.60;127.86;9;163710823#6_1;44.36;0.00;11.89;DEFAULT_VEHTYPE;-1.653396;42.810023
162.70;249.90;0;-163596461#3_0;37.00;0.00;14.64;DEFAULT_VEHTYPE;-1.655185;42.813759
162.70;218.14;1;188258569#2_1;58.81;0.00;12.99;DEFAULT_VEHTYPE;-1.655364;42.812069
162.70;109.25;14;539908075#0_2;67.52;0.00;13.65;DEFAULT_VEHTYPE;-1.646469;42.812768
162.70;183.64;15;27710542#1_0;10.92;0.00;9.59;DEFAULT_VEHTYPE;-1.649676;42.815274
162.70;112.66;16;189609904#1_0;170.73;0.00;24.21;DEFAULT_VEHTYPE;-1.650653;42.808090
162.70;81.20;18;186765550#2_0;42.85;0.00;12.93;DEFAULT_VEHTYPE;-1.643730;42.812700
162.70;218.03;19;83338133#1_0;27.66;0.00;16.03;DEFAULT_VEHTYPE;-1.660425;42.807479
162.70;112.76;20;:304288302_0_0;5.01;0.00;6.30;DEFAULT_VEHTYPE;-1.649671;42.815437
162.70;112.19;21;819529512#1_0;24.46;0.00;15.52;DEFAULT_VEHTYPE;-1.648769;42.807490
162.70;289.39;22;85476569#3_0;37.78;0.00;13.29;DEFAULT_VEHTYPE;-1.647017;42.812998
162.70;37.12;24;83338103#2_0;2.68;0.00;11.39;DEFAULT_VEHTYPE;-1.657567;42.809848
162.70;44.83;25;:1147574535_0_0;1.90;0.00;12.06;DEFAULT_VEHTYPE;-1.656859;42.810527
162.70;250.59;26;28499173#1_0;39.24;0.00;7.56;DEFAULT_VEHTYPE;-1.646396;42.813102
162.70;113.56;27;27653456#4_0;67.98;0.00;6.95;DEFAULT_VEHTYPE;-1.646835;42.804962
162.70;112.15;28;:2208745368_3_0;0.86;0.00;10.03;DEFAULT_VEHTYPE;-1.649410;42.807707
162.70;220.64;29;188258593#5_0;21.42;0.00;12.86;DEFAULT_VEHTYPE;-1.661546;42.812819
162.70;229.72;3;717846328#1_0;39.96;0.00;22.36;DEFAULT_VEHTYPE;-1.655571;42.807742
162.70;276.61;30;-163710820#3_0;5.85;0.00;9.71;DEFAULT_VEHTYPE;-1.645558;42.809545
162.70;109.25;32;539908075#0_0;81.48;0.00;13.87;DEFAULT_VEHTYPE;-1.646336;42.812671
162.70;6.69;33;:4341374735_0_1;17.59;0.00;14.29;DEFAULT_VEHTYPE;-1.643959;42.808809
162.70;34.12;34;:1147574240_0_1;1.10;0.00;13.74;DEFAULT_VEHTYPE;-1.657068;42.810401
162.70;249.24;35;:1752605716_0_0;1.12;0.00;9.89;DEFAULT_VEHTYPE;-1.657002;42.813278
162.70;38.28;37;188258538#1_1;162.33;0.00;0.00;DEFAULT_VEHTYPE;-1.652894;42.814174
162.70;159.98;38;:894104375_0_0;1.75;0.00;9.17;DEFAULT_VEHTYPE;-1.645319;42.811679
162.70;293.58;39;:7160632665_3_1;5.16;0.00;12.47;DEFAULT_VEHTYPE;-1.655885;42.809902
162.70;273.49;41;817226609#0_1;84.35;0.00;13.17;DEFAULT_VEHTYPE;-1.650085;42.815553
162.70;104.90;42;:2208745359_2_0;11.09;0.00;10.27;DEFAULT_VEHTYPE;-1.649158;42.807644
162.70;128.01;43;163710823#3_1;22.20;0.00;14.32;DEFAULT_VEHTYPE;-1.654776;42.810838
162.70;218.15;44;188258569#2_0;90.89;0.00;14.47;DEFAULT_VEHTYPE;-1.655642;42.811863
162.70;293.61;45;:248418352_5_0;8.89;0.00;8.99;DEFAULT_VEHTYPE;-1.662103;42.806865
162.70;37.85;49;188258555#0_0;3.74;0.00;11.68;DEFAULT_VEHTYPE;-1.657205;42.810222
